quadrant	cells	gene	expression	x
WT_infected	MuscularisMacrophages	Arg1	3.36655589349074	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.65903045847563	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.96123685589766	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.45830441385566	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.69823783925062	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.18070937131244	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.73653370713527	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.53360792484744	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.44394638291534	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.20016764909934	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.83266585398429	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.50201648137719	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.04554337005442	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.96914706989781	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.44179606289653	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.31233722998465	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.33093475745823	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.02577639065926	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.85748998057863	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.91544828956395	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.25619451510737	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.03559141881178	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.02964988431033	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.56244764809051	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.95439847312114	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.5015019685036	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.08718147503017	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.60162312564509	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.05579878697875	Arg1 MuscularisMacrophages WT_infected
