UMAP_1	UMAP_2	quadrant	treatment	expression
0.762401868820952	-2.84048334091156	KO_infected	infected	0.509772661927634
5.96555828046875	-3.20934406249969	KO_infected	infected	0.465728512643686
4.83664630842285	-3.05209628074615	KO_infected	infected	0.493750003509416
-9.56744934129639	-7.95724574058502	KO_infected	infected	0.374081915202042
-7.84758211183472	9.23417862922699	KO_infected	infected	0.36327249856712
-0.696352432250215	-0.33544069110601	KO_infected	infected	0.46598156545183
-8.45541931199951	8.88809689552338	KO_infected	infected	0.296292926126803
6.03197263670044	-2.43199697463958	KO_infected	infected	0.473684021491176
2.90564106893616	-3.97299567192047	KO_infected	infected	0.596050921949124
4.20902799558716	-1.50831833808868	KO_infected	infected	0.634111283971629
-0.242839584826662	1.10723396808655	KO_infected	infected	0.458760846742422
-9.94275070238037	-6.95007267921417	KO_infected	infected	0.379600095219516
1.23124741506653	3.00483116180451	KO_infected	infected	0.571685055136963
8.13470291090088	2.40749224693329	KO_infected	infected	0.372628550862236
4.93636774015503	-3.0380815598294	KO_infected	infected	0.281448382427777
2.54023097944336	-3.59831109970062	KO_infected	infected	0.659965251154816
2.68936752271728	-0.115152004651714	KO_infected	infected	0.630741530749425
2.91219066572265	1.27488287956269	KO_infected	infected	0.606002270168715
4.59564279508667	-2.75628891914337	KO_infected	infected	0.482830039414829
2.77441119146423	1.06730100185425	KO_infected	infected	0.523029029516114
-8.92653919267578	-5.82779160469024	KO_infected	infected	0.399930094367197
1.71623002481537	0.84867652923615	KO_infected	infected	0.631360950509329
-0.137670132099821	2.34452756912262	KO_infected	infected	0.334702099996138
-9.85540748643799	-8.4057540032193	KO_infected	infected	0.231001458569693
2.11139892530517	-7.22353688209503	KO_infected	infected	0.367459568040443
1.68345188093262	-5.99837199180572	KO_infected	infected	0.534714993723612
1.13330589723663	3.40372976333649	KO_infected	infected	0.529590898124164
4.19715713453369	6.8698717024997	KO_infected	infected	0.308930450144386
5.56005882215576	-2.44238439529388	KO_infected	infected	0.52642650917811
1.96049045515137	-5.6659759613797	KO_infected	infected	0.544280964533851
-10.4025457005493	-5.49565211265533	KO_infected	infected	0.325758405007805
-7.31417394685669	-5.79480544059722	KO_infected	infected	0.299763926090725
1.94726418447571	-6.72159853904693	KO_infected	infected	0.458763792500012
5.50480817747192	1.29198476345093	KO_infected	infected	0.452153189548829
7.44475721311645	3.04721221000702	KO_infected	infected	0.325510722277333
2.72964524221496	-2.56893959968536	KO_infected	infected	0.438634933002787
5.30016778898315	-1.94210318057983	KO_infected	infected	0.530525844214659
4.61162589979248	-1.61738530128448	KO_infected	infected	0.493747460069847
5.73690866422729	-3.50039688079803	KO_infected	infected	0.433385002392384
4.10074590635376	6.43837746650727	KO_infected	infected	0.375810604414135
-0.425082902192308	-1.61810639827697	KO_infected	infected	0.570803287897373
4.4687611956604	-1.93637600868194	KO_infected	infected	0.39212733555283
-5.83013797807617	10.1134091284946	KO_infected	infected	0.252892584141759
-9.7795035939209	-6.34439698188751	KO_infected	infected	0.359723962179611
-0.49222509074135	-2.4758006665036	KO_infected	infected	0.385518508125167
-9.45491195726319	-7.21712485282867	KO_infected	infected	0.382629010895851
1.34720181417541	5.88067587883027	KO_infected	infected	0.398729419021949
1.82399736833648	2.80511912376435	KO_infected	infected	0.465008040771117
-9.82841182756348	-7.82906380622833	KO_infected	infected	0.442713077416149
2.55682538938598	6.20775898963959	KO_infected	infected	0.304262187940935
6.04035543394165	-3.3407692047879	KO_infected	infected	0.410736594030959
-0.738177786349489	3.07910236389191	KO_infected	infected	0.344637097726956
4.37015127134399	6.29476031333954	KO_infected	infected	0.37878058574053
6.04047178220825	1.5942049887851	KO_infected	infected	0.428906417872875
0.490667154312895	-2.56897488563507	KO_infected	infected	0.383701273512226
6.55804799985962	0.617009129829716	KO_infected	infected	0.392309254814224
-10.5662000279419	9.29390248329194	KO_infected	infected	0.347330669213779
6.93973707151489	1.09845682651551	KO_infected	infected	0.567385076753404
4.00094579649048	-0.598910320095706	KO_infected	infected	0.625990425893652
4.64072679472046	-2.17682352989166	KO_infected	infected	0.373360263915648
5.89671825361328	-0.30179983704536	KO_infected	infected	0.638522504348299
4.5436861414917	-3.09141365020721	KO_infected	infected	0.479458438093591
6.63220666837768	-1.78461030452697	KO_infected	infected	0.511319035880953
-9.73541618394776	-6.82364359825103	KO_infected	infected	0.463701337884777
-0.100506211399271	2.14733275444062	KO_infected	infected	0.389445684778673
7.30160783720093	-2.01179901092498	KO_infected	infected	0.385620685900569
4.29022573423462	-0.135869506292033	KO_infected	infected	0.412055893518648
7.50793718290405	1.44907828838379	KO_infected	infected	0.511949654901563
2.57526062917785	-2.85594788520782	KO_infected	infected	0.51315189558941
-0.879987369059755	-0.49436450331657	KO_infected	infected	0.367085014971608
3.53909634542541	-2.94434061973541	KO_infected	infected	0.6000084599153
5.36089872312622	-0.825775149755168	KO_infected	infected	0.557886192722673
0.796649505615995	2.67277964622529	KO_infected	infected	0.521120572997264
0.375886340857313	-3.06065836875885	KO_infected	infected	0.57765715744976
0.0349776644714336	-2.1404221388623	KO_infected	infected	0.439381771321976
5.80888389539795	-2.97106781928985	KO_infected	infected	0.470988869368733
5.45749019575195	-3.11912241905181	KO_infected	infected	0.406290305825649
0.308753480435179	-2.462350043945	KO_infected	infected	0.371572482327821
6.82148479414062	-2.45851174324005	KO_infected	infected	0.396217316508996
-10.1379020314209	-3.89872280090301	KO_infected	infected	0.513290381744748
8.24470256757812	1.42706307441742	KO_infected	infected	0.562194275559821
-9.3227803807251	-5.2285284134671	KO_infected	infected	0.445378386631349
-9.37268329667969	-5.27822199790924	KO_infected	infected	0.220278775145365
-9.83240581560059	-5.95813837974517	KO_infected	infected	0.421884046450573
1.24108623457031	2.14054187805207	KO_infected	infected	0.579986085084255
-9.90603424119873	-6.80602112739532	KO_infected	infected	0.368664242695281
-7.44772840547486	9.35671910316498	KO_infected	infected	0.329462446297517
2.735723247052	-4.6605557534024	KO_infected	infected	0.627733397781158
-0.14534119772835	2.07724317581208	KO_infected	infected	0.322144804842811
-10.0879142384522	-4.08870974510162	KO_infected	infected	0.416629968321948
5.62131475401001	-2.30811515777557	KO_infected	infected	0.520923213753263
0.0688393164880733	2.69083413154633	KO_infected	infected	0.476696308757936
5.75439237546997	-4.16862455337493	KO_infected	infected	0.487900560350508
-0.139558496653273	-2.24891534774749	KO_infected	infected	0.402913875070111
5.42847846937256	1.47235008747132	KO_infected	infected	0.407928822723225
1.88192604971008	-3.80116287200897	KO_infected	infected	0.636153058796927
0.269532908917234	-2.35455361335723	KO_infected	infected	0.391547549013973
4.57297681760864	-2.18623879878967	KO_infected	infected	0.323010141940377
-0.236178840278818	2.1958952811435	KO_infected	infected	0.430710449183437
3.83097504568176	-3.56286064117401	KO_infected	infected	0.451269664797135
-9.50764061021729	-6.42997494667022	KO_infected	infected	0.371021669136999
6.22236989927368	0.913118090935063	KO_infected	infected	0.511581331673248
5.48115800809936	-4.78631916969268	KO_infected	infected	0.412991012196057
1.91007064771728	5.15420779258759	KO_infected	infected	0.535857080972228
7.27057241392212	0.894423213310551	KO_infected	infected	0.530547625057978
4.28677295637207	6.11986216575654	KO_infected	infected	0.343284873614682
0.394637544871138	3.15321835548432	KO_infected	infected	0.384356084647207
2.29339455556946	0.329072799988103	KO_infected	infected	0.586368805803387
4.53394483518677	-2.53085819213836	KO_infected	infected	0.464652853030107
4.970830668927	0.148198094673467	KO_infected	infected	0.473726221596582
2.75381635618286	0.529434051819157	KO_infected	infected	0.604901754233927
0.0821406890161495	-2.27849856346099	KO_infected	infected	0.413401135337616
2.49849127721863	5.97926005394013	KO_infected	infected	0.383888808694167
2.95878862333374	-4.12988820999115	KO_infected	infected	0.476188574874871
6.759573688031	-1.60424045055358	KO_infected	infected	0.434025681800694
4.19576190900879	6.44379910499604	KO_infected	infected	0.280151212455746
5.91918109846191	-0.346493329398322	KO_infected	infected	0.858194288595409
3.14305733633117	-4.99965516059845	KO_infected	infected	0.458163025011536
6.35465358686523	-3.22506562202423	KO_infected	infected	0.392409174976092
4.25335477781372	6.78583392173798	KO_infected	infected	0.320287279500153
-0.387277285336687	2.74735888511689	KO_infected	infected	0.607214911507654
1.51898979139404	-2.54002276390045	KO_infected	infected	0.46138453358067
2.89676379156189	1.01822098762543	KO_infected	infected	0.501719672112953
4.55569051694946	2.13840517074616	KO_infected	infected	0.613123123307374
3.11270688963012	-5.72410574882476	KO_infected	infected	0.322901349852569
7.70414279890137	1.19252809555085	KO_infected	infected	0.398438720494412
2.81720756483154	-5.29843417137115	KO_infected	infected	0.46189886562156
0.963924040318296	3.07537564308197	KO_infected	infected	0.496274380146972
5.51589654874878	0.591113891907048	KO_infected	infected	0.515902327467174
1.53913473081665	-0.609448704414058	KO_infected	infected	0.58841340955076
-9.16309238481445	-5.49826470344513	KO_infected	infected	0.418943450875168
6.04236911726074	1.7623597052768	KO_infected	infected	0.460729040627429
5.91658996534424	2.91006001503022	KO_infected	infected	0.378387780482547
6.03326820325928	2.97507342369111	KO_infected	infected	0.363482865585073
-10.331219444751	9.02273472816498	KO_infected	infected	0.3131462155811
0.935859550953672	3.73142441780121	KO_infected	infected	0.567292196281289
-1.10386324930115	3.91732367546113	KO_infected	infected	0.296337214310499
7.84702896070556	1.95422061950715	KO_infected	infected	0.32880019815627
0.0789092679031353	2.92021283180268	KO_infected	infected	0.46632751961142
5.58621572446899	0.37464418680222	KO_infected	infected	0.429650473430021
8.02982639265137	2.45092829734833	KO_infected	infected	0.365663765385043
-0.473533610581591	2.91062411338837	KO_infected	infected	0.504490368780155
2.4151129622467	0.239228453941655	KO_infected	infected	0.614508004420513
2.3689007658966	-2.10495117633789	KO_infected	infected	0.562755041715716
1.31214927625732	-5.38516369789093	KO_infected	infected	0.708780037217247
0.599523176670836	-1.55305460422485	KO_infected	infected	0.574845918433588
-0.00314611825270844	-2.02887621849029	KO_infected	infected	0.389692444645861
0.233262916327284	-1.6646514269635	KO_infected	infected	0.494610605131233
5.64468072843628	2.7148104575351	KO_infected	infected	0.37974857986228
-9.52909160661621	-5.83866110771148	KO_infected	infected	0.384792197946447
4.50984596204834	-2.1309337946698	KO_infected	infected	0.301302754601135
-9.87478042650147	-7.03688946693389	KO_infected	infected	0.440829403983813
1.84795390558319	-2.64152017562835	KO_infected	infected	0.387700065915018
2.79644130659179	-2.99403611152618	KO_infected	infected	0.737888070341432
-11.9854552845947	-2.65398755996673	KO_infected	infected	0.404040175936412
2.6993040938385	0.630340662308049	KO_infected	infected	0.578868419699189
3.49615453672485	-5.24258604972808	KO_infected	infected	0.410398611693541
-9.02660156297608	7.97405728370697	KO_infected	infected	0.299362869506251
3.25152229261474	1.25438889534028	KO_infected	infected	0.554832148457609
3.08420347166137	1.0768288043216	KO_infected	infected	0.673552942002161
-0.695301125525667	0.0211058524325607	KO_infected	infected	0.48196902568575
6.76830886793213	-1.50343028037994	KO_infected	infected	0.44629376227284
2.07765411329345	2.66478714019806	KO_infected	infected	0.384148215527395
5.67171596479492	1.03081318408997	KO_infected	infected	0.551769329295076
1.75492488336639	-5.99488202064483	KO_infected	infected	0.449975928009349
4.68207572889404	-2.37076941459625	KO_infected	infected	0.594413276328358
-10.1279351811401	-3.79293099372833	KO_infected	infected	0.309982537003651
-9.87122036027832	-7.36732998817413	KO_infected	infected	0.466544500030696
-6.35297990846558	5.14424666435273	KO_infected	infected	0.246225702857077
1.96569560957031	2.75919469863923	KO_infected	infected	0.46106857001677
6.09902261686401	-2.51397958724945	KO_infected	infected	0.460602613286652
6.01298927259521	-1.80415895908325	KO_infected	infected	0.50768650889985
4.13197635603027	-1.15361699789016	KO_infected	infected	0.591306979198985
-9.14146972703858	-6.97988549201934	KO_infected	infected	0.426796660583102
4.23077224683838	-3.16642514198272	KO_infected	infected	0.368922626605545
0.386549313784407	-2.43159094779937	KO_infected	infected	0.365855318427071
6.28862165403442	-3.33946243255584	KO_infected	infected	0.416000123299582
5.54805635404663	2.79831465751679	KO_infected	infected	0.239672068700239
6.19857810926514	2.63339933425934	KO_infected	infected	0.409563690148309
4.85165666532593	-2.02072325675933	KO_infected	infected	0.43133273717993
6.52406858396606	-2.358754548721	KO_infected	infected	0.536166369721813
2.35335015249328	-0.249849352531123	KO_infected	infected	0.48648467160946
1.88044415903168	-7.05164185493438	KO_infected	infected	0.405259964193689
0.777878393650816	-2.03705910175292	KO_infected	infected	0.431678808754372
5.0297472376831	-3.98709479301422	KO_infected	infected	0.43382556693369
