UMAP_1	UMAP_2	genotype
0.822927016928969	-9.70807183578016	KO
2.48648156614619	2.71513687775133	KO
3.09695901365596	-0.621047862315197	KO
3.0558322855981	0.927094094014149	KO
0.265929836943923	0.0942473332643321	KO
-2.00959895162267	-1.98136407926084	KO
1.96004666776973	3.29563414261339	KO
3.91435970754939	0.0800656001329234	KO
-5.32333264856023	-8.55118382766249	KO
3.15317882986384	1.79389177963732	KO
0.810221333220778	-1.12466833784582	KO
2.61235298605281	2.0875645797014	KO
-6.14230094461125	-8.62891591384413	KO
0.787342090323745	-0.664583512091655	KO
4.82650103063899	2.53462707207201	KO
-2.00981495885533	-1.51556529893877	KO
4.92802395315486	2.70592533752916	KO
1.36111261339503	0.224006883358937	KO
-1.26671211032552	-1.56414338245394	KO
1.32695509882289	-0.953062065386791	KO
1.40676369161922	-0.475888975405712	KO
0.955872673705398	1.04263865158556	KO
4.28772606344539	1.00604092285631	KO
2.90186323614436	-0.165452011370678	KO
0.191805619910537	3.13117634460924	KO
3.7122408339532	-0.0617270548582265	KO
1.48831691236812	0.489296189999562	KO
3.76744474859553	-1.44334336414339	KO
3.69106401892024	3.7341984431505	KO
-1.00350837020558	-0.299908288264293	KO
0.660053868010818	3.23111664459703	KO
2.03275813551265	-0.753911026263256	KO
4.03069509954768	0.414058081364613	KO
-1.60963318853063	-1.84231603934767	KO
0.613179344847976	0.287922493672352	KO
0.301104504779159	1.67600118324755	KO
0.929328698828994	2.59614526436327	KO
-1.83197436837834	-1.96570689275267	KO
-3.61451206712407	-6.12400735213758	KO
2.17943443746883	-0.119418390536327	KO
-1.0018462648837	2.98775231049059	KO
1.92858209104854	-1.2100082416773	KO
-3.35498605279607	-5.64522708251478	KO
0.204801995471297	-9.43261826827528	KO
1.22035481424647	1.6338611762285	KO
0.424802679732619	3.61368357346056	KO
-0.943604122683228	-0.196605094218273	KO
2.22385420294124	3.110945097661	KO
3.63631691427547	-0.699984021925945	KO
1.26558806391078	-2.04574806287291	KO
1.14357890577632	-0.228763230586071	KO
4.56248011083919	2.11868297264574	KO
3.69448341818172	2.77600847885607	KO
1.97484101744014	0.21854209110735	KO
0.86913301439601	-8.89710057570936	KO
3.428720612243	3.86801325485704	KO
1.2592686602624	4.44434439346788	KO
-0.787716787144364	3.23186861679552	KO
0.0623383709939108	4.02009474442003	KO
-1.29289654998464	2.25022970840929	KO
-1.78646908311528	-2.05046708180906	KO
-0.409929450437249	3.62787281677721	KO
0.158602316096602	3.50919949219225	KO
2.66908468695003	-0.0648729880094716	KO
0.145873207763015	-1.49263612225058	KO
2.80665721388179	3.61687361404894	KO
0.594209689811049	2.18361984894274	KO
1.50472177954036	-1.55708085789682	KO
3.92292227239925	4.61499153778551	KO
2.8395134398492	3.53955065414904	KO
-2.08310208825749	-1.49118583693506	KO
3.36162175627071	5.14118897125719	KO
-0.814548950478257	2.88390146896837	KO
0.239208478644668	0.590354315495472	KO
2.17289890737849	-0.935278334164638	KO
1.88881911726314	1.25585829422472	KO
-0.844902317806901	1.77458488152025	KO
4.12460770101863	5.00327479050158	KO
-5.75604043512029	-8.41426194503309	KO
-0.898178528830232	-0.683313616061229	KO
2.45487489195186	-0.0277426321745107	KO
-2.11881790666264	-1.91471845700743	KO
1.05392386408168	-1.36197966753842	KO
-0.769083972856225	1.79867374107836	KO
0.467047471717177	-8.74455607726576	KO
-3.74467549829167	-6.24946797683241	KO
-0.779118832036675	-0.0515886624098012	KO
0.398799318984328	0.938319794392567	KO
0.419394511893569	3.1342023532152	KO
0.625839252188979	4.40726648972033	KO
4.25369276495296	-0.379194386744518	KO
-1.16502223519963	-1.40645611330273	KO
3.79940618963557	5.22127424881456	KO
-5.47736917047185	-8.87417329146864	KO
-0.638169426306905	-0.412856646323223	KO
5.04479565115291	2.84696613953112	KO
3.63469757528621	-1.52211768224241	KO
3.30465902777034	0.321917883610707	KO
-5.6695893815009	-8.5368295986891	KO
-0.444614734336556	1.40685116455553	KO
2.03423060865718	4.96911656067369	KO
-5.61350427179021	-8.43154300048353	KO
1.19074573011714	3.22131477997301	KO
2.25902022810298	2.85185228989122	KO
1.46662177534419	0.405395380711537	KO
3.13788237066585	0.135185472226124	KO
1.73956670255977	0.512429944729786	KO
0.914480228141128	-9.09302342727186	KO
1.75763763876277	4.4502481143236	KO
4.91440691442805	3.13771664307116	KO
1.30542625875789	-1.72204343273642	KO
-6.23490701226872	-8.90375483825209	KO
0.95730509252864	-9.52199090316297	KO
-5.87491069345158	-9.03883422210218	KO
-5.84805284051579	-9.03945411040785	KO
2.23371114225703	1.26606022522448	KO
3.65645613165217	4.52460467026232	KO
-0.450528416618527	2.58645307228563	KO
2.3739987799676	-1.66477108790876	KO
3.91220535726863	-1.44769528552296	KO
0.540944833472549	3.26323544189928	KO
2.48917974920589	0.977951161122303	KO
2.24180855245906	0.47969030544756	KO
-1.03014082817716	-0.927023150467891	KO
-0.923203449532212	3.01256024048326	KO
2.20250238867122	1.83681260750292	KO
1.2412069031747	3.17871319458483	KO
1.91068233938533	1.46720706627367	KO
3.36569561453181	-1.19924164607527	KO
1.06346954794246	-0.366107114100475	KO
-3.50095067529363	-4.42411936118605	KO
0.173165399745284	-1.53836873962881	KO
3.50863375158626	2.71911513016222	KO
4.17392410726863	2.85196720764635	KO
-1.36372266320866	1.83190499947069	KO
-1.97972796468419	-1.87337905957701	KO
2.54989470930415	3.07282387421129	KO
4.50878920049983	-0.445861466670055	KO
1.66709293814021	-1.81463734104635	KO
2.84368481130916	2.08189880058764	KO
4.0986629912408	5.07177769348619	KO
1.32886447401363	3.21962248489855	KO
1.38078608007747	-0.848427243971843	KO
-1.79898057489079	-1.84071440293791	KO
2.33955134840327	0.495953194355946	KO
2.05399002523738	-2.28275883986952	KO
-5.61598287133855	-8.65163338973524	KO
3.18987550230342	4.13406645462511	KO
1.20123960466701	2.78419148132799	KO
3.87917341680842	4.82031332657335	KO
0.538280982688247	2.77788054153917	KO
2.10507358999568	2.76228367493151	KO
-0.805442910477342	0.0004438082933238	KO
-10.829920630738	0.863156429982167	KO
3.46942152471858	3.87515389130114	KO
-5.61657033471745	-8.72287858321669	KO
-2.19502828626317	-1.57840632691385	KO
3.55493607015925	5.27326189682482	KO
2.09452642889339	-0.435989626193065	KO
2.65702833624202	2.83561216995714	KO
1.75431313009578	4.96612679169176	KO
-5.64993415383977	-8.52087128951551	KO
3.6818624922784	-1.14857664003374	KO
0.979195971206008	2.7739523570299	KO
0.903842110350905	-1.06943885281088	KO
1.69721211881953	-1.98077840402128	KO
4.13302578420955	-0.635136492991466	KO
-1.90931973962468	-1.66495621993544	KO
-0.458110932096662	3.39613758728502	KO
3.59715904684383	-0.566939123415966	KO
2.3656877467187	3.87793432877062	KO
3.31657661886531	1.24199115440844	KO
1.90993322820979	0.584221593594532	KO
-5.58634839563054	-8.71782172515394	KO
0.563285488799392	-9.04349196746351	KO
3.2722093054803	2.07455121681688	KO
3.95159353704768	2.93260132477282	KO
2.5760525652917	-1.83903095915319	KO
-5.91178927926701	-8.58451093032362	KO
3.31281413526851	-1.72868970825674	KO
1.70690550299007	2.79258524582384	KO
1.08965720625239	3.47276674911974	KO
-0.565537731930436	3.63046251938341	KO
3.46935476751643	4.46713911697863	KO
0.852247018531142	2.86813437149523	KO
2.05464424581843	4.4171703974962	KO
0.548810977652846	2.24639236137865	KO
-0.50550239889306	-0.448492356085796	KO
-6.1110127976386	-8.79720986678602	KO
1.5061496684106	-2.39251221015455	KO
4.33772005529719	0.464784733509999	KO
1.08796789141017	3.771664969182	KO
-0.686687465593041	3.23083960220812	KO
-5.97489247827214	-8.41510594680311	KO
-0.144125621601762	3.56754004166124	KO
4.15189280004817	-1.30658336400392	KO
0.624017257407485	-9.11532271697523	KO
-6.08037505654973	-8.86934436156752	KO
3.26506318540889	-1.97824127271177	KO
1.71715392561275	3.22610365555285	KO
2.45891513319331	1.55230032608507	KO
1.95466460676509	4.09824453995226	KO
1.82537044973689	2.72058283493517	KO
0.987168450072585	-1.57051552131178	KO
2.81301989050227	3.38699995682238	KO
-5.47742543725652	-8.54349864318373	KO
1.15130676718074	0.701510063862782	KO
1.34763981790858	4.69680773422716	KO
-3.70713220147771	-6.22019017531874	KO
1.81436194868404	-1.46073041900398	KO
4.90235866995174	3.0113996188402	KO
2.14859904737788	3.39069353744982	KO
-0.799463163897218	-0.156850107455272	KO
3.45976318807918	4.89728533432482	KO
-3.41650233773869	-5.8457371075392	KO
1.16915835829097	4.35998093292711	KO
1.80654611082393	1.57876502678392	KO
3.74318899603206	-0.933314986968059	KO
4.0799952933343	3.04459559128283	KO
4.87347473593074	2.6234544436693	KO
1.90092815847713	3.77147518799303	KO
0.556355256751357	2.90249287292955	KO
-2.02867422609013	-1.89960277869703	KO
-2.14146338014287	-2.04221028878691	KO
3.67567982168513	1.56377112076281	KO
1.15046359987575	2.23338543579576	KO
2.53014983625728	2.40446745560167	KO
4.92563261480647	2.62872492477892	KO
4.00060095281917	0.88755094215868	KO
2.61923851461726	2.64780985519884	KO
-2.06815431623143	-1.67659110620024	KO
-0.640816006645383	-1.22698735489847	KO
3.78021492452937	4.86291729614733	KO
3.83385433645564	4.66430889770983	KO
1.9866081664117	-1.13693621053698	KO
2.44358648748714	-2.29806412055494	KO
1.5767485091241	4.41753708527086	KO
0.961167592719375	-2.39036894633772	KO
4.28802456350642	4.15902315781115	KO
2.92252029867488	1.58750974342821	KO
0.491448540404616	-9.50178445174696	KO
4.3675519415887	-0.570892163062114	KO
4.23430122824031	0.353773824429493	KO
2.57627787084895	2.53572475121019	KO
2.49278773756343	-0.697176583552379	KO
3.52774443121272	-0.283585675501842	KO
4.38182606191951	-0.359789140963573	KO
3.8580714652093	1.27698885605333	KO
2.50608100385982	2.41832744286058	KO
2.51426519842464	-2.20970756604673	KO
2.51001443357783	-0.771826811575908	KO
2.76144637556392	3.40260254547594	KO
3.38627399893123	1.92143522903917	KO
3.14083637686092	0.133854381299	KO
1.31795551271754	0.760209910130482	KO
1.653587717727	0.609041921353321	KO
-0.37272984890622	1.43374168083666	KO
1.15376533956843	0.49710106060503	KO
2.29715241880733	1.25339829132555	KO
2.26506700010615	0.1685542981386	KO
3.66036381216365	-1.57116947367193	KO
1.6167065093072	3.06011425659655	KO
0.887547034934341	-9.58414185836317	KO
3.20019044370967	-0.435194261813183	KO
4.28346218557674	0.873369328236561	KO
1.56732692213374	-2.31627155139448	KO
3.87490906210261	4.27423607513903	KO
1.60279526205379	0.253245345807057	KO
-0.923231225296678	0.910794131016712	KO
1.51545848341304	1.18167888329027	KO
1.47779979200679	4.07668911621569	KO
1.53508223982173	1.47853671715258	KO
2.38097919912654	2.34142123863695	KO
1.72676934690791	-1.33798303685488	KO
-6.14639173059148	-9.13397658660414	KO
2.17882480116206	3.30802332565783	KO
2.64781178922969	1.07663523361681	KO
-0.198252569719972	2.63429605171679	KO
2.58750047178584	0.477717391705494	KO
3.95360292883235	4.56235300705431	KO
-5.87548385171575	-8.28946936919691	KO
1.65626182051021	-2.14199662997725	KO
2.35589780302363	3.73084103271959	KO
3.48425497503596	5.24597012207506	KO
4.02701963873225	3.28769480392931	KO
-1.33650229482335	1.86538707420824	KO
4.1943489501031	-1.3627503816724	KO
3.54699434728938	-1.43608594729902	KO
2.39170779676753	4.60177456543444	KO
4.23530306310969	3.65444170639513	KO
4.19483055563289	4.16882836029528	KO
4.19273628683406	4.23199736282824	KO
1.88001765699702	0.778687826848011	KO
-0.858800690457047	3.12420641586779	KO
-6.28927455453557	-8.86662066771986	KO
4.02374662847835	-1.46637826457025	KO
2.70539416761714	2.60047113106249	KO
1.20578982324916	-1.39242779507639	KO
2.78173174352962	3.79769026443956	KO
3.02509893865901	1.17501627609728	KO
3.97378744573909	1.63613354370592	KO
2.8034171053918	4.0643609683275	KO
1.14646532030421	0.19103907749651	KO
3.41316785307246	1.9064613501787	KO
4.90246929617244	2.79678236649035	KO
3.26746429891902	4.01176487610338	KO
1.56566323728877	-2.38871157958509	KO
3.05078687162715	-1.70692033364775	KO
3.39695848913509	2.28216015503405	KO
2.28078689070064	4.16030537292955	KO
-1.26468322782201	-1.0777129013777	KO
2.28609384985286	0.705856434559803	KO
3.11786689253169	1.65395890877245	KO
3.4639383742364	-1.48279940381052	KO
1.50698842497188	0.278016320919972	KO
1.96387805433589	-2.18945921256544	KO
2.63268317671138	-2.31011623933317	KO
0.178209383204757	-0.867914982581157	KO
0.150100130751906	-1.57857696011068	KO
-0.86298019795102	0.905141941761952	KO
0.950560946181594	-0.54929740025999	KO
1.34368147344905	4.77320944473742	KO
2.60238923521358	-0.694980510020275	KO
1.34125103445369	-1.12008520259859	KO
0.634713787749587	-9.21892560317518	KO
-2.1808643153159	-1.73823151781561	KO
0.981382388785659	-2.33157486512663	KO
0.416574616149245	2.6042357604265	KO
1.29772974939662	1.65011512444017	KO
2.06546701879817	-1.81145522787573	KO
0.858618516639052	4.45572697327135	KO
1.55381097288447	2.11760865852831	KO
2.87325300665217	4.75603806183336	KO
-3.65818748979253	-6.11869300200941	KO
3.41353263349849	3.77217184708117	KO
2.60902418585139	2.17467390701769	KO
3.87637962789851	0.997411362385731	KO
3.48853172750789	-0.917905070328731	KO
2.29462661238032	-0.236815102839489	KO
-0.401847135111512	2.11350309059618	KO
-5.36332402734441	-8.79167235686781	KO
-1.09046654014272	1.10371386215685	KO
3.91401400060969	5.05010687515734	KO
2.87141384573299	4.37628924057482	KO
1.47455944509822	1.37966119453905	KO
0.78368379564601	0.412549249386769	KO
1.77019824476558	3.10134684250353	KO
2.26226009817439	3.33392750427721	KO
2.2357729861291	4.90135466263292	KO
1.83213009329158	1.96446358368395	KO
-0.117576878353776	-0.921573438191433	KO
1.62430085630733	4.50203692123888	KO
2.3885902354272	2.74100958511827	KO
2.86244334669429	2.14853679344652	KO
1.63924374075252	1.05005323097704	KO
0.999066610053359	-9.20755399062635	KO
3.38979138822871	2.55183803246019	KO
2.33564748258906	0.68184124634264	KO
-1.27962390689534	1.8385103862047	KO
1.48340644331294	2.21332179710863	KO
3.09850015135127	-1.78826565339567	KO
3.33314694853145	-1.12608360543253	KO
3.35418214292842	2.91350399658678	KO
2.62079824896175	1.7007683436632	KO
3.53735031576472	-0.986311831021328	KO
-1.46454004554433	-1.62637452080252	KO
-0.647994715556325	-0.0580364544630239	KO
-5.71380076913518	-8.66589129760267	KO
1.92567457647639	2.99702631638048	KO
0.574376125052749	3.0837086360216	KO
1.17297508211452	-0.936869569563884	KO
1.48906912298518	1.3970345179796	KO
2.02384438009578	0.605749360775929	KO
3.1945611426385	3.08692442581652	KO
0.70071579904872	-2.16422111585142	KO
1.13057221861201	1.94928681061266	KO
3.52839054556209	2.21478616402147	KO
2.69418301077205	2.45845519707201	KO
4.07933296652156	-1.12095698013308	KO
-6.13530765084905	-8.78587973906996	KO
4.37063469381648	0.93290530846117	KO
4.33179487676936	2.84392534897326	KO
-0.671292688533486	1.52831756279467	KO
-0.92426012067479	1.43088661835192	KO
2.98865189047175	4.88382660553453	KO
0.682561654761611	-0.00791502788068743	KO
0.976891298011123	2.27348529503344	KO
3.14302029104549	2.69780813858507	KO
0.6735605189355	3.76764809296129	KO
0.9157959410699	-1.40470431789162	KO
2.33825339765864	1.66638790771959	KO
2.61498560400325	4.57552944824694	KO
-2.0781724265067	-1.73100758388044	KO
0.960183758452712	-1.01174370243551	KO
2.58923592062312	-1.31875561035575	KO
3.62007345648128	2.84932648346422	KO
2.07694162817317	1.21602641746996	KO
2.84103049726802	4.04730784103868	KO
-6.32744298486394	-8.18714583709242	KO
0.871192950919448	3.62192713425158	KO
-0.00844703225773713	3.78389774963854	KO
-5.79089913873357	-8.77167142226698	KO
0.364144999697982	-0.489966519618053	KO
-5.44845757989568	-8.81744683578016	KO
-6.23548589257878	-8.54821885421278	KO
2.39738168211299	-2.17062289311888	KO
3.10091127844173	5.24075113937853	KO
3.09898080320674	3.54946123764513	KO
3.26339592428523	5.08170782730577	KO
2.54225434751826	-1.29599745615723	KO
0.282370109275161	-1.03095711066725	KO
2.95869578810054	2.21140014336107	KO
2.06027092428523	4.29480683014391	KO
-6.1165412476508	-8.69857133224012	KO
2.81600727529842	0.919065109944325	KO
0.0943684169800864	-0.123187549853344	KO
3.18733014555293	-0.442683347010631	KO
4.20710529775935	2.98902594254015	KO
4.0852762648614	2.73377024338243	KO
3.76940645666438	4.55049549744127	KO
4.48783602209407	2.51998984024523	KO
2.03998746366817	1.86520969078539	KO
2.21461357565242	-1.67394626929762	KO
2.27720465154964	-2.06228417947294	KO
-0.64347169159335	3.25889574692247	KO
1.65034427137691	1.28087436363695	KO
-3.54365644960088	-3.74141324355604	WT
-3.52041850595158	-3.64125884368422	WT
-3.4781786015479	-3.7075580437422	WT
-3.39395986108464	-3.61578453376295	WT
-3.49606261758489	-3.60651052787306	WT
-3.39897404222173	-3.61479104354383	WT
-3.91752968339604	-4.00157845809462	KO
-4.05772004632634	-3.8715931256056	KO
-3.25272856263799	-3.4839662392378	KO
-3.97539053468388	-3.9428559620619	KO
-3.23550448922795	-3.52708805396559	KO
-4.39461145906133	-3.84665835692884	KO
-3.98548350839299	-3.73763573958876	KO
-3.99478111772221	-4.03599417998793	KO
-3.87805448083562	-3.94394100501539	KO
-3.81734667329472	-3.77676761939528	KO
-3.79952703027409	-3.94847620322706	KO
-3.55551062135381	-4.11224044158461	KO
-3.4381190350501	-4.20768678977491	KO
-4.26453624276799	-3.86315191581251	KO
-3.51134143380803	-3.59635938003065	KO
-3.48639188317937	-3.6002672989607	KO
-3.82087979821843	-4.05887616469862	KO
