UMAP_1	UMAP_2	genotype
5.92721349436417	-4.1992043471642	KO
4.40480691630021	-2.07131423714833	KO
6.29190665918961	-2.29187299969868	KO
6.21082431513444	-1.68573024037556	KO
3.16441423136368	-2.63815369370655	KO
4.43202907282487	-1.68009605172352	KO
7.00698882776871	-2.9915148234673	KO
3.5817747755684	-2.78658642533497	KO
2.38824969965592	0.220730462043721	KO
5.89270860392228	-3.48691525223927	KO
0.309412185732275	-5.36148013833241	KO
3.84711391169205	-2.9329792476006	KO
0.482743088785559	-5.17680539849476	KO
4.96374828058854	-3.64773692849354	KO
6.11791688639298	-3.09949245217518	KO
4.81276494700089	-2.0114475703545	KO
6.13469154078141	-3.52887382271962	KO
5.20344335276261	-2.21268274548725	KO
5.86894971567765	-2.61141028168873	KO
4.70510703760758	-3.24559154275135	KO
3.61223489481583	-2.66526379349903	KO
6.00603324610367	-2.52662505868153	KO
3.64395553309098	-3.7429031348534	KO
3.94142038065568	-3.96761598351673	KO
6.68664294916764	-2.64746393922047	KO
5.42938214975968	-3.42303433182911	KO
5.05713969904557	-1.97596564057545	KO
3.88275319773331	-3.86475600960926	KO
1.85816723543778	0.515495994060475	KO
2.78997999865189	-3.44473995927052	KO
2.89826590258256	3.92740450140758	KO
5.92675763804093	-3.53403391602711	KO
2.31582552630082	0.504857935874897	KO
6.09824449259415	-2.50272669556813	KO
5.85859424311295	-1.48666717770771	KO
3.78010350901261	4.07880745169445	KO
-0.659809912856668	4.95663986441417	KO
5.94394332605973	-1.43538369897084	KO
3.36634093958512	-3.44640793564991	KO
2.76563626963273	3.95729122397228	KO
2.08720428187028	0.35320756670757	KO
6.29930526453629	-3.66417517426686	KO
5.82349044520035	-1.66439678433613	KO
4.74056941706315	-3.93923201325611	KO
2.8675459070839	-2.29791631463246	KO
6.66143209177628	-2.54801645043568	KO
4.27419072825089	-2.74929442170338	KO
4.05517989832535	-9.13980569604115	KO
0.314409617964178	-5.34893359902577	KO
4.72633964258805	-2.5924338317223	KO
1.80764157015458	1.24473021265789	KO
5.75200587946549	-3.18312325242237	KO
2.26057750422135	0.129419662921864	KO
1.95554691988602	0.17684117790981	KO
4.68472463328019	-2.02504708531575	KO
7.50024682718888	-3.09775891068653	KO
6.83907014567032	-3.11313285592274	KO
3.28126794535294	-2.07615520718769	KO
6.59255391794816	-2.56553878548817	KO
-2.35361593526229	-7.05607023003773	KO
6.55614120203629	-2.8446003413506	KO
4.5074008150734	-1.72699262860493	KO
2.73088294703141	-1.76681079629139	KO
6.00543100077286	-3.89802970650868	KO
7.07837325770035	-3.90444793465809	KO
3.17429978090897	-3.62977924111561	KO
5.19909078318253	-3.30632986787037	KO
3.46747166353837	-3.03517427209095	KO
4.96771079737321	-1.83740546467976	KO
4.55991632181779	-1.94483651879505	KO
7.05041343409196	-2.10829546216206	KO
7.36334830958024	-3.66209163430409	KO
6.13647014338151	-1.7055223203011	KO
2.22734100062028	0.474686601131398	KO
2.15878445345536	-0.737595579654735	KO
2.63720852572098	-2.09723891976551	KO
7.01603442865983	-2.55364360573964	KO
1.88354522425309	-0.619547984630626	KO
6.40673381525651	-1.72173561814503	KO
0.398823086801916	-5.26774492028431	KO
3.79436856943741	-2.88423862221913	KO
4.15233260828629	-2.94447912934498	KO
6.36386186319962	-3.83257856133656	KO
2.15123922068253	0.821024634807545	KO
3.94488746363297	-3.80023827317433	KO
6.60868341166154	-3.70378198388295	KO
4.57434493738785	-3.36489166978077	KO
2.04927236277238	1.05311868426128	KO
4.24103099543229	-8.52310743096547	KO
4.87905103403702	-3.71771206620411	KO
2.28621322352067	-0.09395133617596	KO
3.31364828783646	-2.22300960782246	KO
2.66020471293107	-1.53579952481465	KO
2.00012952524796	0.216962137191731	KO
4.29970151621476	-2.53263439896778	KO
6.0483263178505	-2.26590468648152	KO
1.61668473917618	0.838354923694569	KO
4.51127368647233	-3.24789108994679	KO
0.422823135439306	-5.38009347680287	KO
6.43892270762101	-1.68442609074787	KO
6.92977315622941	-2.7956854319878	KO
6.91931659418717	-3.20671071770863	KO
6.27342063624039	-3.37447395089344	KO
4.36922532755509	-4.04841508629994	KO
4.04773551661149	-9.14944352868275	KO
1.97414166170731	-0.119168913991016	KO
0.353204016271979	-5.31525220635609	KO
5.13647062021866	-3.46319141152577	KO
6.82490617472306	-3.01938142541127	KO
6.66913015085831	-2.18587817910389	KO
3.40023142534867	-3.64795865777211	KO
5.21617442804947	-3.0717605567284	KO
4.79307586390153	-1.80612315896229	KO
6.17328244883195	-2.80382098916249	KO
3.42052537638322	-3.49006500008778	KO
4.08833963114396	-3.05707397225575	KO
3.35796887117997	-1.79720427754597	KO
4.67167503077164	-3.52542891267018	KO
1.72790593344346	1.17087552782818	KO
7.12510234552994	-2.06785824063496	KO
5.74530774790421	-2.56093802216725	KO
2.82093793589249	-1.32611157658772	KO
7.04167968470231	-2.41647639039234	KO
6.83949357706681	-2.75926365616993	KO
6.17986995417252	-4.00495590928273	KO
4.29138261515275	-2.85901345971302	KO
5.45467359263077	-1.87532462838368	KO
6.70579845148697	-3.02851738694386	KO
2.76586085993424	-2.43447842362599	KO
2.5905569239296	3.83768091437145	KO
6.69933397013321	-2.81807317498402	KO
3.77337080675736	-1.68246855500416	KO
-0.717577721294016	4.95224151846691	KO
5.98728114802018	-3.36974825623707	KO
6.96019822794571	-4.11052598717884	KO
4.45587045389786	-3.26007547143177	KO
5.61904603678361	-3.29685439828114	KO
5.40706283289567	-2.72532191041188	KO
4.87029630381241	-2.05668582680897	KO
3.04443580347672	-3.25321092370228	KO
5.86152917582169	-2.39504327538685	KO
7.22529346186295	-3.47769989731984	KO
7.56863004404679	-3.17632426980214	KO
3.00962096888199	-2.74249973061756	KO
5.05742675501481	-1.83408238652424	KO
5.15992433268204	-2.56107535126881	KO
2.59859902102128	-1.27606328490452	KO
5.97164041239396	-1.50913908246235	KO
1.98798090654984	0.389491476982075	KO
3.20685583788529	-2.32445420983509	KO
0.370638017240912	-5.30014457467274	KO
3.1917212649025	-2.82328095200734	KO
3.87964851099625	-3.04126276734547	KO
4.89079791742936	-2.50286068680958	KO
5.40423328119889	-2.70753206971363	KO
1.8485611124672	1.24820945498272	KO
4.85076839167252	-3.54714050057606	KO
7.18113738733903	-3.95922698739247	KO
1.91136438089982	1.3338744425468	KO
2.05256420809403	-0.178409299881023	KO
4.88602573115006	-3.07090081933216	KO
3.54057819086686	-3.75399293664173	KO
-0.651233638938516	4.90625963446422	KO
3.24312407213822	-2.14983358147816	KO
1.98928887087479	0.197951712577778	KO
6.48652917582169	-3.66778650048451	KO
2.01544982630387	-0.78352253797726	KO
1.46026283938065	1.66945085760875	KO
6.68997270304337	-1.99877061608509	KO
5.01628429133072	-4.25813069108204	KO
7.19982225138321	-2.25846936467366	KO
1.69044417578354	1.26866350409313	KO
4.68225366312638	-3.55704345467762	KO
5.22175199228898	-3.55938782456593	KO
2.34231621462479	0.563892641036946	KO
2.29971677500382	-0.204665071398776	KO
6.02990133005753	-3.66355433228688	KO
2.75035316187516	-2.00041987660603	KO
3.55324513155594	-3.70932664635853	KO
5.75720626551285	-2.35744585755543	KO
2.14792353350297	-0.512859380871814	KO
5.92201883036271	-3.78869571450428	KO
2.02602488237992	0.0546074294738355	KO
3.44276935297623	-2.29470720055775	KO
3.2753234549202	-2.88368382218556	KO
6.43519765574113	-3.25560059312062	KO
5.80942231852189	-3.5525692916222	KO
3.12424976069108	-2.19256772759632	KO
2.35439855295792	-0.279439269632858	KO
3.75013786989823	-3.09172143700795	KO
1.66159481245652	0.408411660163838	KO
1.64049011904374	1.28284070727153	KO
2.80201036173478	3.84041223761364	KO
5.08323318201676	-3.2567895865746	KO
6.8214409990944	-4.2809959864922	KO
3.87991697031632	-3.3003105140038	KO
2.57604819971696	3.45441923376842	KO
5.63984805781022	-3.82729902032093	KO
4.03485423761979	-2.80449571374134	KO
6.62716752726212	-3.76117577317433	KO
3.89730436045304	-2.35261490109639	KO
4.32947904307023	-3.2686554408379	KO
3.03810674387589	-3.10811104539112	KO
1.82704788881913	0.427186467616993	KO
1.61291081148759	1.72456035849376	KO
2.31046349245682	-0.603255457312625	KO
-2.72179263394698	-6.83582629922108	KO
4.82924014765397	-4.17924036744313	KO
3.25238782602921	-3.44366016152577	KO
3.52695709902421	-3.05602731469349	KO
5.05684072214738	-3.78901233437733	KO
4.89472371775284	-3.23234166863636	KO
3.73819190699235	-2.33439614537434	KO
1.99276715952531	1.11991331812664	KO
5.02257663447037	-3.22996225121693	KO
5.84746677118912	-1.68611504796223	KO
4.249620263163	-8.8127125716515	KO
2.11612564760819	-0.282255827517074	KO
2.08840686518326	-0.822662524015468	KO
4.62405807215348	-2.21845700505452	KO
5.61312133509293	-2.90611638787464	KO
5.97673541742936	-2.87586655381398	KO
2.36886197764054	-0.00296135905460687	KO
2.83566862780228	-3.24588002923207	KO
6.44813424784318	-1.5437300420113	KO
5.9848554773964	-1.65327539208607	KO
5.83019382197037	-3.24303164246754	KO
5.09296590525284	-2.39413251641468	KO
3.01104885775223	-2.53663887742237	KO
2.05941182810441	-0.747960022718471	KO
4.38416463572159	-3.08060111764149	KO
4.83572417933121	-2.59205188515858	KO
4.53703433710709	-2.17439236405568	KO
3.84853345591202	-3.28789701226429	KO
4.25130778986588	-9.05477418664174	KO
4.32695752817765	-2.39123596909718	KO
7.1580093546547	-3.46239771607594	KO
4.12572604853287	-2.54741754296498	KO
1.713327710215	1.5584416174583	KO
1.7164513512291	0.606503405540425	KO
5.58049422938004	-3.41836132767872	KO
7.1011508150734	-4.08927454713063	KO
0.506306831423193	-5.16229905846791	KO
6.73787767130509	-3.49777211907582	KO
6.12874347406998	-2.8202284789391	KO
3.26883131701127	4.53536138769909	KO
6.36269265848771	-3.24015536072926	KO
2.92882615763322	-3.21319975617604	KO
3.05934364039078	-2.83240070107655	KO
3.31695872980729	-3.77111997369007	KO
7.02222854334488	-3.35764207604603	KO
2.98651844698563	-1.3350422597237	KO
5.62955266672745	-1.4977437472649	KO
5.93999511438981	-3.70401849511341	KO
5.49650270182267	-3.7345077014275	KO
0.354725365225226	-5.3149851775475	KO
4.99953157145157	-3.74199285271839	KO
3.87631398874894	-3.05287065270619	KO
7.07915527063981	-2.07753767731861	KO
4.30938607889786	-3.59712805512623	KO
3.62608725268021	4.15705976721569	KO
3.14006931025162	-2.68726315262989	KO
2.67559558588639	-2.98879589799122	KO
6.1108844919838	-2.27825965645985	KO
7.42711145121232	-2.98305454018788	KO
5.40574580866471	-4.17345585587696	KO
2.03011542994156	0.657748081653553	KO
4.30631000239029	-9.01413335564808	KO
6.55557758051529	-3.47318424943165	KO
3.76994449335709	-1.51629867318348	KO
3.92819291788712	-3.77900423768238	KO
4.43870431620255	-2.79982247117237	KO
2.6954734965004	3.74609241720958	KO
4.31171542841569	-3.71362890961842	KO
1.91617376047745	0.594174542396504	KO
4.63410455423966	-2.47414078477101	KO
3.13679153162614	-2.92846073868946	KO
6.45830375391617	-2.95206155541615	KO
6.17034894663468	-3.85048784974293	KO
6.64875442225113	-3.16882266762928	KO
6.29809028345719	-2.46361031296925	KO
6.40364820200577	-3.76004042390065	KO
4.37455875116959	-3.9402441001244	KO
7.23376447397843	-3.17585625413136	KO
3.87738544184342	-3.46151270631031	KO
7.13909560877457	-3.24266161683277	KO
3.61129337984696	-2.08068802121357	KO
4.99829084116593	-2.78289403680043	KO
3.29537803370133	-3.1878711200066	KO
6.44579965311661	-1.32740714314656	KO
5.92948896128312	-2.65179171326832	KO
3.70368558603898	-2.86142148736195	KO
6.94643432337418	-2.32307567361073	KO
2.18045908648148	-0.840069524080318	KO
3.11840016085282	-2.12848832371907	KO
7.03815585810319	-3.39946641686634	KO
1.76381069857255	0.953839399784047	KO
7.06303769785538	-3.00948776963429	KO
4.66395360666886	-2.98602523568348	KO
4.56263715464249	-2.28088273766713	KO
3.82647163111344	-2.5099839186974	KO
5.077576462809	-2.32751192811207	KO
4.58491594034806	-2.39477267029957	KO
-2.62241285603866	-6.84190644982533	KO
5.43189794260636	-3.30763091805653	KO
1.53506595331803	1.90641031500621	KO
3.1014052076973	-2.45559944871144	KO
2.00790769297257	0.33853516814037	KO
7.10461122233048	-3.51054324868397	KO
7.52959949213639	-3.32718910935597	KO
3.86117393213883	-2.20646109345631	KO
6.65793306070939	-2.5691548800774	KO
5.87072784144059	-2.25493087533192	KO
5.68095905024186	-4.11977352860646	KO
7.18981630045548	-3.32073821786122	KO
1.76872784334794	0.776965835063893	KO
5.1762822313942	-2.86032261613087	KO
6.34904128748551	-3.83664169076161	KO
4.51997214991227	-3.49089541199879	KO
7.12560731608048	-2.34521784547047	KO
4.14237910944596	-3.41427554848866	KO
6.20902616221085	-3.08798947098927	KO
-0.672948296483606	4.96570024725719	KO
6.07324725824967	-2.84843268159108	KO
6.81277114588395	-2.57820167306141	KO
5.22102290827408	-2.5905548549004	KO
2.13032895762101	-0.354707871980791	KO
5.85822946268693	-3.44804944756703	KO
4.28933841425553	-3.25319065812306	KO
6.33735782343522	-1.91311087372975	KO
1.62290591436997	1.96824608084484	KO
4.09162599283829	-9.11030473473744	KO
4.89851791102067	-2.37935294869618	KO
5.1219518824257	-3.10673990014271	KO
4.04540759760514	-3.13283028367237	KO
2.62322718340531	-1.51052822831349	KO
5.53446037012711	-2.7481099582024	KO
2.18609744745865	0.102617450921971	KO
3.49971348482743	-2.00257398846821	KO
5.73694688517228	-2.59314288857655	KO
4.83253843027726	-2.95765175584034	KO
1.70708650786057	1.34402404066845	KO
3.22561341959611	-3.2153791404076	KO
5.47901469904557	-4.2266541934319	KO
7.12596255976334	-4.01394548180775	KO
5.34939128595963	-3.90896835091786	KO
1.89589006144181	1.21891186472698	KO
2.6730924292244	-3.1732079005547	KO
1.84580404001847	0.0150904738597455	KO
4.22407275873795	-9.00064458611683	KO
6.13391954142228	-2.32952036622242	KO
2.1269395991005	0.0198096120051923	KO
1.69599301058427	1.41325745817943	KO
3.50699621874467	-2.86153187516407	KO
4.9300459070839	-1.79669358494953	KO
3.85837871271744	-2.5208732104607	KO
7.26126081186905	-2.43283023598866	KO
2.95578533846512	3.93012151953502	KO
2.95146090227738	-2.93468680146412	KO
3.46469766337052	-3.55786814454274	KO
4.31633407313004	-9.10712995293812	KO
2.28710276323929	0.407025017707783	KO
5.14303857523575	-2.88208117249684	KO
1.9598732634224	-0.0795855439014849	KO
5.0006082697548	-4.12140693429188	KO
3.47136050898209	-3.66205134156422	KO
5.62445813852921	-2.12791695359425	KO
6.71446115214005	-3.37686242821888	KO
4.24748832422867	-3.43869342568592	KO
5.13112622934952	-3.65576233628468	KO
1.479636137072	1.78498277899547	KO
3.80037719446793	-1.67934467557148	KO
1.89181644159928	0.8830323004417	KO
1.32166845041886	1.57723305460735	KO
4.72416717249528	-1.74663855794148	KO
5.44945174891129	-2.59601893189625	KO
5.96342641550675	-3.42375054124073	KO
4.92622548777238	-2.4061111426659	KO
0.306966785971075	-5.35415878060536	KO
1.56061488825455	1.49713323351665	KO
7.22355205256119	-2.76138224366383	KO
4.9109914942421	-2.01072385075764	KO
6.28786498743668	-2.78689517739491	KO
2.81228620249406	-2.82406320336537	KO
5.06826430994645	-3.40254559281544	KO
6.40776235300675	-3.55701889756398	KO
3.96910125452653	-3.02949609521107	KO
2.39032298761979	-0.977813921005291	KO
4.33192140299454	-9.02281465295033	KO
4.85181123453751	-2.49412169221119	KO
5.20863038736954	-3.88094558480458	KO
5.44463473993912	-2.95772232773976	KO
5.80735475260392	-2.86783566239552	KO
4.3036392374672	-9.02803220513539	KO
2.2018018408455	0.230558314292866	KO
7.62231427866593	-3.02169360879139	KO
6.89068633753434	-2.91827239754872	KO
5.77542716700211	-2.18243779900746	KO
6.97046357828751	-3.54187407258229	KO
4.49713737208024	-3.02062668564991	KO
3.06105119425431	-1.87920000317768	KO
3.33424860674515	4.58577022787853	KO
3.33878785807267	-3.40710463288502	KO
4.0474661036171	-3.29389753106312	KO
3.39812213617936	-2.48539247277455	KO
3.87918073374406	-2.43171086075978	KO
4.23531848627701	-8.8545187926598	KO
1.95174342829362	0.05487359401508	KO
7.25268775660172	-3.15872611764149	KO
5.94661504465714	-3.10546722176747	KO
4.1142442866005	-4.0324243521996	KO
2.3498297377266	0.485000112026173	KO
3.77285939890519	4.38106642004772	KO
2.78045374590531	-2.93267955544667	KO
3.35457712847367	-1.51646854642109	KO
3.87600309092179	-1.95212068322377	KO
4.9409192248024	-3.78307714226918	KO
-0.633065219338983	4.92018995520397	KO
4.45921212870255	-3.52286615136341	KO
2.85456687647477	-2.86961045029835	KO
6.496606175486	-3.49038734200672	KO
7.25194722849503	-3.35833277466969	KO
5.99184495646134	-2.61225929024891	KO
5.22078353602067	-2.44349469903187	KO
7.33153564173356	-3.53187336686329	KO
5.57738811213151	-2.63615431550221	KO
2.09760934549943	-0.662302992374462	KO
3.22516566950455	-2.68289532426075	KO
1.69614595610276	0.0976931535892072	KO
4.31436950403824	-9.09262742760853	KO
5.44554788309708	-4.21935882332997	KO
2.77793175417557	-2.14270188573078	KO
3.54949623781815	-3.47065796616749	KO
4.27128392893448	-9.13547029259877	KO
6.53803140360489	-3.51877107384877	KO
4.49462157923356	-2.07497312787251	KO
2.73379809099808	3.80868396994396	KO
6.47424489695206	-2.97314967873768	KO
2.64782053667679	-2.938980004818	KO
6.02588063913956	-3.417575500042	KO
2.88851505953446	-3.2881342387505	KO
4.69596511561051	-3.14680638077931	KO
3.72194582659379	-3.1372336364098	KO
6.32482177454606	-3.06844582322316	KO
7.2760513468422	-3.68487348321156	KO
6.84390336710587	-3.88000430825428	KO
7.27639419275895	-3.70653929475026	KO
3.57739788729325	-3.37345375779347	KO
3.91681081492081	-1.89116408589558	KO
2.39867359835282	0.701509811847645	KO
6.90878802973404	-2.72229447129444	KO
4.2654836817421	-9.05879201653675	KO
1.90888220507279	0.69421074625774	KO
-0.714050318416208	4.91297016379162	KO
6.39326125818863	-3.12609472039418	KO
6.53841716486588	-2.86799802544789	KO
3.5597804232277	-3.58696331742482	KO
5.24578792292252	-1.80141033890919	KO
6.78950816828385	-3.577074668438	KO
3.76516968447343	-3.58027853730397	KO
3.8022473498024	-1.57799436810688	KO
7.23331720072404	-2.95401873353199	KO
0.439353410784155	-5.18899574044422	KO
6.75787049967423	-2.03462829354481	KO
2.03177601534501	0.149001994102437	KO
4.55588990885392	-2.39879884484486	KO
3.08329493242875	-3.34527220490651	KO
1.69080549914017	1.45978186365886	KO
1.68410021502152	0.531728603809315	KO
1.72563738066331	1.33128485914989	KO
2.54757172304764	-0.726092121631664	KO
6.70804197031632	-4.24823584321217	KO
3.12190825182572	-2.50758757355885	KO
3.1038044138588	-3.27449669602589	KO
6.59501010615006	-2.51765050652699	KO
4.18041545588151	-2.43640198472218	KO
1.65766185957566	0.961157777278859	KO
3.83210546213761	-3.00479283097462	KO
2.28726155001298	-0.497063971192401	KO
3.24455362993851	-3.46685948136525	KO
4.87771779734269	-2.23720266583638	KO
6.14535314280167	-3.69517626527027	KO
4.1841118975319	-2.30004479649739	KO
5.99399596888199	-2.68762411835865	KO
6.59714919764176	-3.32421674493031	KO
4.32375985819474	-9.11080350640492	KO
3.82482225138322	-2.83220472100453	KO
3.31414348322526	-2.29165413144307	KO
1.59644037920609	1.20033226248546	KO
4.9105613871254	-2.40376748803334	KO
6.95435172754899	-3.25911941292958	KO
0.417284552637488	-5.25554361108021	KO
-2.65569155972823	-6.94909324410633	KO
2.1104818030037	-0.0845012879677233	KO
4.42182428080216	-1.53500785592274	KO
4.02191955286637	-3.48371996644215	KO
3.3404713316597	-3.39722122910694	KO
5.39180499750748	-4.05861129525379	KO
1.6585832281746	1.61070475813671	KO
-2.73786490720138	-6.8667954421349	KO
4.13304692942277	-2.95127215150074	KO
5.90636140543595	-1.48867907288746	KO
0.395762984339148	-5.27482023003773	KO
7.22640306193009	-2.20629777672963	KO
6.56719285685196	-3.1501935935326	KO
7.48536521631852	-3.13720884087757	KO
6.70374137598649	-2.76954855683522	KO
3.39535409647599	-2.96840252640919	KO
3.1765697642006	-2.40277948144154	KO
2.57110459047928	-1.1703289366074	KO
6.89770967203751	-2.8407408213921	KO
2.32851797777787	0.796658494441945	KO
5.55668861109391	-3.17413105729298	KO
4.51410943705216	-2.25703778031544	KO
6.30209142405167	-3.48458804848866	KO
5.21994191843644	-3.20104398492054	KO
4.17574388224259	-1.60289587739186	KO
2.93692809778824	-2.6077462649651	KO
4.47698432642594	-3.15277614358143	KO
6.45142680842057	-3.19597449067311	KO
6.87458879191056	-2.89448418381886	KO
2.55515271860734	-2.69455828431324	KO
2.54659754473344	-1.10604824784474	KO
3.56291395861283	-3.23866691353993	KO
5.966745678965	-2.19710125687794	KO
7.04043084818497	-3.06033267739491	KO
3.82472163874283	-2.34048750165181	KO
6.06543046671525	-2.33750405076222	KO
3.24293882090226	-1.99732460740284	KO
3.12667400080338	-3.05922331574635	KO
3.46756869990006	-3.57741250756459	KO
0.436342482153326	-5.23464097741322	KO
5.02012902933732	-3.10613622430043	KO
5.03011209208146	-2.20561995270924	KO
4.21477348047867	-1.68897237542347	KO
3.97889787394181	-2.89922823670582	KO
3.65654379564896	4.45886097189708	KO
2.19517142016068	0.338364341228444	KO
6.14758140284196	-3.60578074219899	KO
1.55226940352097	1.56715176340862	KO
6.0785210772194	-1.83468463185505	KO
5.4071376963295	-1.8535913443871	KO
2.41101557451859	-0.5768966889687	KO
3.23497993189469	-3.28029527428822	KO
1.95546824175492	0.60328570839687	KO
5.46524078089371	-2.6349736666985	KO
4.16899520594254	-2.651537559063	KO
6.17259818750992	-1.44946601155476	KO
4.60078889567032	-3.18700971368031	KO
3.38132530886307	-2.22612228158192	KO
4.22497588831559	-8.87117089989857	KO
1.51681131559983	1.64553723570629	KO
4.66125709253922	-2.71470274689869	KO
4.28279000956193	-3.90648379090504	KO
3.14939815241471	-2.57913126710133	KO
4.53909665781632	-2.99962486985401	KO
-2.63085430425033	-6.84756507638172	KO
6.52485353190079	-2.93750943902211	KO
4.67898589808121	-2.60185994866566	KO
6.51722747522965	-2.22986378434376	KO
2.38960916239396	0.507033088176686	KO
2.99846822458878	-2.38186754944996	KO
4.56355840403214	-3.70515336754994	KO
6.6146629496254	-3.51002325776295	KO
3.38084203440323	-2.69807233575062	KO
6.12288219172135	-3.17866291764454	KO
3.00293714243546	-2.16189446213917	KO
5.0401328249611	-3.25742568734364	KO
3.26888782221451	-3.22635664704518	KO
5.35388023096696	-2.90970530274586	KO
3.64915949541703	-3.28984274628834	KO
-2.92987721722946	-8.90528287652211	WT
-9.19799726765975	1.11820504900737	WT
-2.03972476285323	-8.38962545159535	WT
-8.70572870534286	1.92331466910167	WT
-6.80194776814804	2.59965191122814	WT
-2.44735115331039	-7.58228959801869	WT
-8.32441156667098	2.00487241980358	WT
-8.18171947759017	1.78913507696911	WT
-7.20416277211532	1.98966155287548	WT
-7.33372085851058	2.02728591200634	WT
-8.34603136342391	2.23780641791149	WT
-9.68351000111923	1.29797742602153	WT
-8.68604582112655	3.06740651366039	WT
-8.70988195699081	1.92528662916942	WT
-8.52349108022079	3.19422588583751	WT
-6.94224518102035	3.93592844244762	WT
-7.69246166509017	3.97804889914318	WT
-8.964566405233	0.70094607111736	WT
-6.81170004170761	4.12835512396618	WT
-2.42018502515182	-8.43431844475941	WT
-2.3949965791069	-8.28393640282826	WT
-9.1597978429161	1.0928244375877	WT
-6.95729177754745	3.13373384711071	WT
-8.1538426236473	3.70737037894054	WT
-3.02292364400253	-8.60924806359486	WT
-9.06275099080428	1.61747453448101	WT
-7.95160120290145	3.58398709532543	WT
-2.35666316312179	-7.77140083077626	WT
-9.221890623983	2.14328131911083	WT
-9.11049478810653	1.06289873358532	WT
-8.82819860738143	0.75875959631725	WT
-7.68117779057846	1.3841708683662	WT
-2.84685629170761	-7.92740716698841	WT
-8.38445299428329	3.12351451155468	WT
-9.32309644978866	1.53075144526287	WT
-2.47509115498886	-8.01733865502552	WT
-8.19237297337875	0.914227583377797	WT
-2.6734868840538	-7.39570846322254	WT
-7.81931513112411	3.53496775862499	WT
-2.40965932172164	-7.67428912881092	WT
-7.68832319539413	2.83905587431713	WT
-7.88062399190292	1.35662589308544	WT
-6.98730867665634	2.70718202826305	WT
-7.4249255017601	3.23296413656994	WT
-2.84846514027938	-8.68639173272328	WT
-7.99463194173202	2.42889104124828	WT
-7.16950767796859	2.41491160628124	WT
-9.51814192098007	1.56295547720714	WT
-8.72672193806991	1.26855395075603	WT
-2.00382357400283	-7.74764861825184	WT
-8.06335371297225	1.55392358538433	WT
-7.03907888692245	3.45878372427745	WT
-7.6034652547203	2.80585298773571	WT
-8.49262922566757	2.45620975729747	WT
-8.63652818959579	3.09379992720409	WT
-7.28518884938583	3.37937317129894	WT
-8.12470835011825	2.21523366209789	WT
-1.81606763165817	-8.51679792168812	WT
-7.54305904668197	2.79442773100658	WT
-7.41848915379867	3.63151560065075	WT
-7.60322492879257	2.84601269003673	WT
-8.78307932179794	1.2487412476234	WT
-3.43860524457321	-7.34863223794178	WT
-8.01989095967635	3.7918754601173	WT
-9.5742904500328	1.06468997237011	WT
-1.93107527058944	-8.50262441399769	WT
-3.73190110486373	-9.48786058190541	WT
-7.78809660237655	2.26358614203258	WT
-6.79325073521957	4.10266170737072	WT
-7.71857326787338	1.26451156374736	WT
-2.14373486798629	-8.48407449486927	WT
-2.81249969762191	-7.49565591576771	WT
-9.58586138051376	1.27541241881176	WT
-7.90353267949447	2.25185666319652	WT
-2.8773431138359	-8.05756082299427	WT
-8.20600860875472	2.73730478522106	WT
-7.27135914128646	3.24958191153331	WT
-4.06954973500595	-9.01292791131215	WT
-8.232632811483	3.63064370390697	WT
-9.61017053883895	1.34442708727642	WT
-1.93547194760665	-8.01478709939198	WT
-7.82688444417343	1.08292505976482	WT
-9.10217111867294	2.2797163510017	WT
-7.69934576314315	1.73475013014599	WT
-7.14221685689315	3.56871018645092	WT
-9.29967420857772	1.98099599119945	WT
-7.88096683781967	1.85669908758922	WT
-7.88496559422836	3.65625868078991	WT
-8.42118662160262	3.43175993201061	WT
-2.92500036519393	-7.60647144082264	WT
-7.59655779164657	1.56001661059185	WT
-7.41577499669418	2.6896489643745	WT
-2.52641313832626	-8.26791944268422	WT
-8.27306192677841	3.1966401123695	WT
-6.6838628606163	3.46614728209301	WT
-8.81347101491317	1.22651705977245	WT
-3.08289879124984	-8.75205888512806	WT
-3.69683187764511	-7.34663715127186	WT
-8.26902502339706	2.00106535193248	WT
-7.1206452206932	2.3686142944984	WT
-9.01828497212753	1.35750792261882	WT
-8.42167299550399	3.35101161238475	WT
-8.62387102406844	1.26623068091198	WT
-3.10143273633346	-8.40227689507679	WT
-7.49142378133163	2.12853584524913	WT
-8.89877718251571	1.39113960501476	WT
-2.85755818646774	-7.70715465310292	WT
-7.75577038091049	2.40534625288768	WT
-9.13907640736923	1.24792990919872	WT
-6.77503555577621	3.52425680395885	WT
-8.67660730641708	1.04252085921093	WT
-2.53675144475326	-7.73824538949208	WT
-3.11398022931442	-8.21903838875965	WT
-8.17979019444808	1.73301849600597	WT
-9.19384687703475	1.97193322417064	WT
-7.54143064778671	2.22589287993236	WT
-2.3128330067955	-7.82445564034657	WT
-8.4080478505455	2.87387261626049	WT
-7.50770061772689	2.85894403693004	WT
-7.57972591679916	1.62935457464977	WT
-7.16592472356185	1.81017956969066	WT
-8.86636942189559	0.643923499553639	WT
-7.05717628758773	3.29691992041393	WT
-3.41256278317794	-8.14381017449574	WT
-2.10392289918289	-7.7772072768517	WT
-6.78477972310409	3.63813219305797	WT
-8.21848362248763	3.52542314764782	WT
-2.91149371426925	-7.44688930276112	WT
-2.94218438428268	-8.0195578551598	WT
-8.60793321889266	1.9576400303535	WT
