quadrant	cells	gene	expression	x
WT_infected	All	Stat1	2.2191393127032	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.810721939290576	Stat1 All WT_infected
WT_infected	All	Stat1	0.799505117080469	Stat1 All WT_infected
WT_infected	All	Stat1	1.70189036422705	Stat1 All WT_infected
WT_infected	All	Stat1	0.975341731087727	Stat1 All WT_infected
WT_infected	All	Stat1	1.1269975757326	Stat1 All WT_infected
WT_infected	All	Stat1	1.57950945153433	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.98388049429047	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.876274525054935	Stat1 All WT_infected
WT_infected	All	Stat1	0.901229806744006	Stat1 All WT_infected
WT_infected	All	Stat1	1.90874964167565	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.01391024893011	Stat1 All WT_infected
WT_infected	All	Stat1	0.66220090105109	Stat1 All WT_infected
WT_infected	All	Stat1	2.12061561506939	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.23234103822847	Stat1 All WT_infected
WT_infected	All	Stat1	1.88038012818762	Stat1 All WT_infected
WT_infected	All	Stat1	1.08831924450702	Stat1 All WT_infected
WT_infected	All	Stat1	1.56588771941229	Stat1 All WT_infected
WT_infected	All	Stat1	0.910273257134524	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.41967576081583	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.33493475471216	Stat1 All WT_infected
WT_infected	All	Stat1	0.92701331080089	Stat1 All WT_infected
WT_infected	All	Stat1	0.646757062046715	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.10572927855811	Stat1 All WT_infected
WT_infected	All	Stat1	2.05863533509489	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.07137325050593	Stat1 All WT_infected
WT_infected	All	Stat1	1.81980107206879	Stat1 All WT_infected
WT_infected	All	Stat1	1.60378199151555	Stat1 All WT_infected
WT_infected	All	Stat1	1.08903809866359	Stat1 All WT_infected
WT_infected	All	Stat1	1.06960973801972	Stat1 All WT_infected
WT_infected	All	Stat1	1.03956496474852	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.41751817371533	Stat1 All WT_infected
WT_infected	All	Stat1	1.8079126401698	Stat1 All WT_infected
WT_infected	All	Stat1	1.51905891354839	Stat1 All WT_infected
WT_infected	All	Stat1	1.08428690240904	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.636058491394716	Stat1 All WT_infected
WT_infected	All	Stat1	0.587573411182699	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.13445619211258	Stat1 All WT_infected
WT_infected	All	Stat1	1.2382136827963	Stat1 All WT_infected
WT_infected	All	Stat1	0.883039402299111	Stat1 All WT_infected
WT_infected	All	Stat1	1.91465569762032	Stat1 All WT_infected
WT_infected	All	Stat1	1.92812311885258	Stat1 All WT_infected
WT_infected	All	Stat1	1.20681919854296	Stat1 All WT_infected
WT_infected	All	Stat1	1.38597569576268	Stat1 All WT_infected
WT_infected	All	Stat1	1.45045146310572	Stat1 All WT_infected
WT_infected	All	Stat1	1.01152137300276	Stat1 All WT_infected
WT_infected	All	Stat1	1.03363494236714	Stat1 All WT_infected
WT_infected	All	Stat1	0.716166430515241	Stat1 All WT_infected
WT_infected	All	Stat1	0.689863432149253	Stat1 All WT_infected
WT_infected	All	Stat1	1.85942656011826	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.41804574389925	Stat1 All WT_infected
WT_infected	All	Stat1	1.40408986060199	Stat1 All WT_infected
WT_infected	All	Stat1	2.33852415418716	Stat1 All WT_infected
WT_infected	All	Stat1	0.645374270142557	Stat1 All WT_infected
WT_infected	All	Stat1	2.27625829530714	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.46382928824561	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.75251544022126	Stat1 All WT_infected
WT_infected	All	Stat1	2.47298278394242	Stat1 All WT_infected
WT_infected	All	Stat1	1.8092508905735	Stat1 All WT_infected
WT_infected	All	Stat1	1.93231990591359	Stat1 All WT_infected
WT_infected	All	Stat1	0.865852280805322	Stat1 All WT_infected
WT_infected	All	Stat1	1.20020602126505	Stat1 All WT_infected
WT_infected	All	Stat1	1.37382512484525	Stat1 All WT_infected
WT_infected	All	Stat1	1.26285387147733	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.07823540807941	Stat1 All WT_infected
WT_infected	All	Stat1	1.52174687655008	Stat1 All WT_infected
WT_infected	All	Stat1	2.48550269299585	Stat1 All WT_infected
WT_infected	All	Stat1	2.01510045343378	Stat1 All WT_infected
WT_infected	All	Stat1	1.28577169302965	Stat1 All WT_infected
WT_infected	All	Stat1	2.53893200605616	Stat1 All WT_infected
WT_infected	All	Stat1	1.32395082729418	Stat1 All WT_infected
WT_infected	All	Stat1	1.63354724111964	Stat1 All WT_infected
WT_infected	All	Stat1	2.31539730173952	Stat1 All WT_infected
WT_infected	All	Stat1	1.39486773060053	Stat1 All WT_infected
WT_infected	All	Stat1	1.87281826504998	Stat1 All WT_infected
WT_infected	All	Stat1	1.63727284134533	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.76571822688803	Stat1 All WT_infected
WT_infected	All	Stat1	0.463912570459366	Stat1 All WT_infected
WT_infected	All	Stat1	1.01926796343159	Stat1 All WT_infected
WT_infected	All	Stat1	1.59833109456711	Stat1 All WT_infected
WT_infected	All	Stat1	1.44408967708951	Stat1 All WT_infected
WT_infected	All	Stat1	1.47366923628777	Stat1 All WT_infected
WT_infected	All	Stat1	1.67330509639444	Stat1 All WT_infected
WT_infected	All	Stat1	1.38787895112909	Stat1 All WT_infected
WT_infected	All	Stat1	1.19096390356887	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.12013213385531	Stat1 All WT_infected
WT_infected	All	Stat1	0.816667145491448	Stat1 All WT_infected
WT_infected	All	Stat1	1.198482589905	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.944541933632443	Stat1 All WT_infected
WT_infected	All	Stat1	0.816490973796483	Stat1 All WT_infected
WT_infected	All	Stat1	1.13816651157964	Stat1 All WT_infected
WT_infected	All	Stat1	1.39211244973013	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.03997870214314	Stat1 All WT_infected
WT_infected	All	Stat1	0.62597565240288	Stat1 All WT_infected
WT_infected	All	Stat1	1.06282531142314	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.27703290414657	Stat1 All WT_infected
WT_infected	All	Stat1	1.20847740879916	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.13625186603191	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.725222039994352	Stat1 All WT_infected
WT_infected	All	Stat1	0.880854859224453	Stat1 All WT_infected
WT_infected	All	Stat1	1.80673656219159	Stat1 All WT_infected
WT_infected	All	Stat1	0.655006464996577	Stat1 All WT_infected
WT_infected	All	Stat1	1.2399363961563	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.936591060984245	Stat1 All WT_infected
WT_infected	All	Stat1	2.2030054043541	Stat1 All WT_infected
WT_infected	All	Stat1	1.15090132692723	Stat1 All WT_infected
WT_infected	All	Stat1	1.59880331357784	Stat1 All WT_infected
WT_infected	All	Stat1	2.29213121041779	Stat1 All WT_infected
WT_infected	All	Stat1	1.03014685353118	Stat1 All WT_infected
WT_infected	All	Stat1	1.43714292883508	Stat1 All WT_infected
WT_infected	All	Stat1	0.740494569332474	Stat1 All WT_infected
WT_infected	All	Stat1	1.9983039285298	Stat1 All WT_infected
WT_infected	All	Stat1	2.0713809832436	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.84709590866186	Stat1 All WT_infected
WT_infected	All	Stat1	1.41480425817345	Stat1 All WT_infected
WT_infected	All	Stat1	2.28472763456719	Stat1 All WT_infected
WT_infected	All	Stat1	1.62301497568811	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.88109796851605	Stat1 All WT_infected
WT_infected	All	Stat1	0.774034444936363	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.10361497910872	Stat1 All WT_infected
WT_infected	All	Stat1	0.991260172255228	Stat1 All WT_infected
WT_infected	All	Stat1	2.57897103296807	Stat1 All WT_infected
WT_infected	All	Stat1	1.17530791500912	Stat1 All WT_infected
WT_infected	All	Stat1	0.805209179651135	Stat1 All WT_infected
WT_infected	All	Stat1	0.790020612245872	Stat1 All WT_infected
WT_infected	All	Stat1	0.382585417425433	Stat1 All WT_infected
WT_infected	All	Stat1	1.43022756802944	Stat1 All WT_infected
WT_infected	All	Stat1	0.81652620172045	Stat1 All WT_infected
WT_infected	All	Stat1	0.857092597904249	Stat1 All WT_infected
WT_infected	All	Stat1	1.14691296195797	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.879705006982515	Stat1 All WT_infected
WT_infected	All	Stat1	1.55088261205285	Stat1 All WT_infected
WT_infected	All	Stat1	0.515536265047447	Stat1 All WT_infected
WT_infected	All	Stat1	1.13148340826502	Stat1 All WT_infected
WT_infected	All	Stat1	1.79077057083224	Stat1 All WT_infected
WT_infected	All	Stat1	1.58339518249613	Stat1 All WT_infected
WT_infected	All	Stat1	1.73292356649164	Stat1 All WT_infected
WT_infected	All	Stat1	1.83338485037497	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.0397859513725	Stat1 All WT_infected
WT_infected	All	Stat1	0.961034798584437	Stat1 All WT_infected
WT_infected	All	Stat1	1.32587712930109	Stat1 All WT_infected
WT_infected	All	Stat1	1.27961228097619	Stat1 All WT_infected
WT_infected	All	Stat1	1.965535648691	Stat1 All WT_infected
WT_infected	All	Stat1	1.21913641108422	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.615799648880788	Stat1 All WT_infected
WT_infected	All	Stat1	2.41477825860883	Stat1 All WT_infected
WT_infected	All	Stat1	1.27974343354723	Stat1 All WT_infected
WT_infected	All	Stat1	1.5397557257414	Stat1 All WT_infected
WT_infected	All	Stat1	1.16800634500944	Stat1 All WT_infected
WT_infected	All	Stat1	0.557768493482143	Stat1 All WT_infected
WT_infected	All	Stat1	0.756275331533242	Stat1 All WT_infected
WT_infected	All	Stat1	1.29610569216858	Stat1 All WT_infected
WT_infected	All	Stat1	0.974074240353272	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.10637583915803	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.15059116719208	Stat1 All WT_infected
WT_infected	All	Stat1	2.26497878426329	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.62323272112313	Stat1 All WT_infected
WT_infected	All	Stat1	1.15987210036758	Stat1 All WT_infected
WT_infected	All	Stat1	1.77960176704123	Stat1 All WT_infected
WT_infected	All	Stat1	1.5858611818701	Stat1 All WT_infected
WT_infected	All	Stat1	1.17925418139865	Stat1 All WT_infected
WT_infected	All	Stat1	0.723523042390803	Stat1 All WT_infected
WT_infected	All	Stat1	2.04354514681893	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.36217991436656	Stat1 All WT_infected
WT_infected	All	Stat1	1.77538642421872	Stat1 All WT_infected
WT_infected	All	Stat1	2.15768756831102	Stat1 All WT_infected
WT_infected	All	Stat1	0.790338430649756	Stat1 All WT_infected
WT_infected	All	Stat1	0.829286791823685	Stat1 All WT_infected
WT_infected	All	Stat1	0.874559741731404	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.20762515331187	Stat1 All WT_infected
WT_infected	All	Stat1	1.00390128386385	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.59059876770856	Stat1 All WT_infected
WT_infected	All	Stat1	1.765178472664	Stat1 All WT_infected
WT_infected	All	Stat1	1.0450911872301	Stat1 All WT_infected
WT_infected	All	Stat1	1.89366634284137	Stat1 All WT_infected
WT_infected	All	Stat1	0.583867064555705	Stat1 All WT_infected
WT_infected	All	Stat1	1.24092600185047	Stat1 All WT_infected
WT_infected	All	Stat1	1.51628802639306	Stat1 All WT_infected
WT_infected	All	Stat1	1.83136029414146	Stat1 All WT_infected
WT_infected	All	Stat1	1.08577894373345	Stat1 All WT_infected
WT_infected	All	Stat1	1.9072832175921	Stat1 All WT_infected
WT_infected	All	Stat1	1.45269017326502	Stat1 All WT_infected
WT_infected	All	Stat1	1.4460483770188	Stat1 All WT_infected
WT_infected	All	Stat1	1.86295492336586	Stat1 All WT_infected
WT_infected	All	Stat1	0.89845908274643	Stat1 All WT_infected
WT_infected	All	Stat1	1.26755580306021	Stat1 All WT_infected
WT_infected	All	Stat1	2.24114231575444	Stat1 All WT_infected
WT_infected	All	Stat1	1.77950424513786	Stat1 All WT_infected
WT_infected	All	Stat1	1.62471526808757	Stat1 All WT_infected
WT_infected	All	Stat1	2.44091591831218	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.52098272815433	Stat1 All WT_infected
WT_infected	All	Stat1	0.798361057900917	Stat1 All WT_infected
WT_infected	All	Stat1	1.36117329911993	Stat1 All WT_infected
WT_infected	All	Stat1	1.48445979009071	Stat1 All WT_infected
WT_infected	All	Stat1	1.62176431021193	Stat1 All WT_infected
WT_infected	All	Stat1	0.605643791191956	Stat1 All WT_infected
WT_infected	All	Stat1	1.81444129761304	Stat1 All WT_infected
WT_infected	All	Stat1	1.91201292611224	Stat1 All WT_infected
WT_infected	All	Stat1	1.8906845591408	Stat1 All WT_infected
WT_infected	All	Stat1	1.0972807305486	Stat1 All WT_infected
WT_infected	All	Stat1	1.96519260365894	Stat1 All WT_infected
WT_infected	All	Stat1	1.63809613474066	Stat1 All WT_infected
WT_infected	All	Stat1	1.25149210215099	Stat1 All WT_infected
WT_infected	All	Stat1	1.36743249345227	Stat1 All WT_infected
WT_infected	All	Stat1	1.78983498135391	Stat1 All WT_infected
WT_infected	All	Stat1	1.79207203760493	Stat1 All WT_infected
WT_infected	All	Stat1	0.911873605370375	Stat1 All WT_infected
WT_infected	All	Stat1	2.05056803213493	Stat1 All WT_infected
WT_infected	All	Stat1	1.5529352320131	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.40244673129129	Stat1 All WT_infected
WT_infected	All	Stat1	1.83501630152003	Stat1 All WT_infected
WT_infected	All	Stat1	1.92085995510149	Stat1 All WT_infected
WT_infected	All	Stat1	1.96279564836426	Stat1 All WT_infected
WT_infected	All	Stat1	2.14994382834984	Stat1 All WT_infected
WT_infected	All	Stat1	1.08015868295287	Stat1 All WT_infected
WT_infected	All	Stat1	1.34570908100481	Stat1 All WT_infected
WT_infected	All	Stat1	1.84582669049833	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.0707426948962	Stat1 All WT_infected
WT_infected	All	Stat1	1.98708725641753	Stat1 All WT_infected
WT_infected	All	Stat1	2.19758021192543	Stat1 All WT_infected
WT_infected	All	Stat1	1.03410196281105	Stat1 All WT_infected
WT_infected	All	Stat1	1.95743488053151	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.87960699083079	Stat1 All WT_infected
WT_infected	All	Stat1	1.40855569826686	Stat1 All WT_infected
WT_infected	All	Stat1	1.93476489160847	Stat1 All WT_infected
WT_infected	All	Stat1	1.87080157786803	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.01445898282425	Stat1 All WT_infected
WT_infected	All	Stat1	1.85259490584447	Stat1 All WT_infected
WT_infected	All	Stat1	1.79663718776944	Stat1 All WT_infected
WT_infected	All	Stat1	1.60901138225062	Stat1 All WT_infected
WT_infected	All	Stat1	0.849283730812611	Stat1 All WT_infected
WT_infected	All	Stat1	1.85018121519138	Stat1 All WT_infected
WT_infected	All	Stat1	2.97359193263917	Stat1 All WT_infected
WT_infected	All	Stat1	1.98234965037421	Stat1 All WT_infected
WT_infected	All	Stat1	1.86724712895827	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.796150045099641	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.392703431126	Stat1 All WT_infected
WT_infected	All	Stat1	1.0603927100498	Stat1 All WT_infected
WT_infected	All	Stat1	1.46365054583896	Stat1 All WT_infected
WT_infected	All	Stat1	1.00874603265778	Stat1 All WT_infected
WT_infected	All	Stat1	1.00510774142654	Stat1 All WT_infected
WT_infected	All	Stat1	1.75838777152377	Stat1 All WT_infected
WT_infected	All	Stat1	2.80412503594128	Stat1 All WT_infected
WT_infected	All	Stat1	1.60855849279435	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.95966616462541	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.25850680967462	Stat1 All WT_infected
WT_infected	All	Stat1	2.32318182948587	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.60402000419271	Stat1 All WT_infected
WT_infected	All	Stat1	1.24460891899128	Stat1 All WT_infected
WT_infected	All	Stat1	1.95534883118383	Stat1 All WT_infected
WT_infected	All	Stat1	2.3501999032919	Stat1 All WT_infected
WT_infected	All	Stat1	2.30202728319272	Stat1 All WT_infected
WT_infected	All	Stat1	2.23157518857834	Stat1 All WT_infected
WT_infected	All	Stat1	1.77615761026252	Stat1 All WT_infected
WT_infected	All	Stat1	1.0318876932336	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.32818064018301	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.75838777152377	Stat1 All WT_infected
WT_infected	All	Stat1	1.41552913302694	Stat1 All WT_infected
WT_infected	All	Stat1	1.52066335423564	Stat1 All WT_infected
WT_infected	All	Stat1	0.535243685413783	Stat1 All WT_infected
WT_infected	All	Stat1	0.64849419801455	Stat1 All WT_infected
WT_infected	All	Stat1	1.03986045488335	Stat1 All WT_infected
WT_infected	All	Stat1	1.9179810120487	Stat1 All WT_infected
WT_infected	All	Stat1	2.04197118176584	Stat1 All WT_infected
WT_infected	All	Stat1	0.949254244742589	Stat1 All WT_infected
WT_infected	All	Stat1	2.06630571914125	Stat1 All WT_infected
WT_infected	All	Stat1	2.1516208205362	Stat1 All WT_infected
WT_infected	All	Stat1	2.32701152916202	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.46826310945047	Stat1 All WT_infected
WT_infected	All	Stat1	2.10804747282983	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.08393888924808	Stat1 All WT_infected
WT_infected	All	Stat1	2.27329462634831	Stat1 All WT_infected
WT_infected	All	Stat1	2.20623509686697	Stat1 All WT_infected
WT_infected	All	Stat1	1.29902445676532	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.66048185240453	Stat1 All WT_infected
WT_infected	All	Stat1	1.89746006310715	Stat1 All WT_infected
WT_infected	All	Stat1	1.82211554891573	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.901490497096284	Stat1 All WT_infected
WT_infected	All	Stat1	1.06610168555477	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.887135161662693	Stat1 All WT_infected
WT_infected	All	Stat1	2.15262872379186	Stat1 All WT_infected
WT_infected	All	Stat1	2.59554347178584	Stat1 All WT_infected
WT_infected	All	Stat1	1.66053406432162	Stat1 All WT_infected
WT_infected	All	Stat1	2.03905891734472	Stat1 All WT_infected
WT_infected	All	Stat1	1.72635961464325	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.70926277259295	Stat1 All WT_infected
WT_infected	All	Stat1	1.80197091914771	Stat1 All WT_infected
WT_infected	All	Stat1	1.80112610604941	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.08623393730541	Stat1 All WT_infected
WT_infected	All	Stat1	1.29589909063599	Stat1 All WT_infected
WT_infected	All	Stat1	1.45532374161544	Stat1 All WT_infected
WT_infected	All	Stat1	2.21462100850703	Stat1 All WT_infected
WT_infected	All	Stat1	0.601289686186985	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.35105865117698	Stat1 All WT_infected
WT_infected	All	Stat1	1.0242754343282	Stat1 All WT_infected
WT_infected	All	Stat1	1.4776349673573	Stat1 All WT_infected
WT_infected	All	Stat1	1.69411214130986	Stat1 All WT_infected
WT_infected	All	Stat1	2.43507427604012	Stat1 All WT_infected
WT_infected	All	Stat1	1.54907970554311	Stat1 All WT_infected
WT_infected	All	Stat1	1.21639972249046	Stat1 All WT_infected
WT_infected	All	Stat1	1.03703127374678	Stat1 All WT_infected
WT_infected	All	Stat1	1.83071487204225	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.02451816476982	Stat1 All WT_infected
WT_infected	All	Stat1	2.21478713157406	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.05891437441574	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.7579335866326	Stat1 All WT_infected
WT_infected	All	Stat1	2.11825676817981	Stat1 All WT_infected
WT_infected	All	Stat1	0.920148017273913	Stat1 All WT_infected
WT_infected	All	Stat1	1.52486783772684	Stat1 All WT_infected
WT_infected	All	Stat1	2.25902009272372	Stat1 All WT_infected
WT_infected	All	Stat1	2.2125059464312	Stat1 All WT_infected
WT_infected	All	Stat1	2.55444479417613	Stat1 All WT_infected
WT_infected	All	Stat1	2.08464081788654	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.64447159923317	Stat1 All WT_infected
WT_infected	All	Stat1	1.88302501724454	Stat1 All WT_infected
WT_infected	All	Stat1	1.37356809716363	Stat1 All WT_infected
WT_infected	All	Stat1	2.28901830154527	Stat1 All WT_infected
WT_infected	All	Stat1	1.79761673641301	Stat1 All WT_infected
WT_infected	All	Stat1	1.5399476131621	Stat1 All WT_infected
WT_infected	All	Stat1	1.40387360765132	Stat1 All WT_infected
WT_infected	All	Stat1	1.88943221955304	Stat1 All WT_infected
WT_infected	All	Stat1	2.1735781553696	Stat1 All WT_infected
WT_infected	All	Stat1	1.30995144848084	Stat1 All WT_infected
WT_infected	All	Stat1	2.12196671391844	Stat1 All WT_infected
WT_infected	All	Stat1	1.56713717165261	Stat1 All WT_infected
WT_infected	All	Stat1	1.43740508387515	Stat1 All WT_infected
WT_infected	All	Stat1	1.55760208063515	Stat1 All WT_infected
WT_infected	All	Stat1	1.82371106903466	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0.9526652014944	Stat1 All WT_infected
WT_infected	All	Stat1	0.682809899238955	Stat1 All WT_infected
WT_infected	All	Stat1	1.92536611366654	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.87946589697589	Stat1 All WT_infected
WT_infected	All	Stat1	1.76237439706831	Stat1 All WT_infected
WT_infected	All	Stat1	2.14343731956797	Stat1 All WT_infected
WT_infected	All	Stat1	1.63809613474066	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.0819605337785	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	2.10723100359207	Stat1 All WT_infected
WT_infected	All	Stat1	0.928769968544593	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.06635142644989	Stat1 All WT_infected
WT_infected	All	Stat1	1.01319453751376	Stat1 All WT_infected
WT_infected	All	Stat1	2.00542011289738	Stat1 All WT_infected
WT_infected	All	Stat1	1.96312632855078	Stat1 All WT_infected
WT_infected	All	Stat1	2.04709428532807	Stat1 All WT_infected
WT_infected	All	Stat1	1.85737034030775	Stat1 All WT_infected
WT_infected	All	Stat1	2.23508169123344	Stat1 All WT_infected
WT_infected	All	Stat1	1.68594280863856	Stat1 All WT_infected
WT_infected	All	Stat1	2.07764985723611	Stat1 All WT_infected
WT_infected	All	Stat1	1.69695803748744	Stat1 All WT_infected
WT_infected	All	Stat1	1.47045314787078	Stat1 All WT_infected
WT_infected	All	Stat1	1.11480395735806	Stat1 All WT_infected
WT_infected	All	Stat1	1.57453253026863	Stat1 All WT_infected
WT_infected	All	Stat1	0	Stat1 All WT_infected
WT_infected	All	Stat1	1.47278039005436	Stat1 All WT_infected
WT_infected	All	Stat1	1.70341107265831	Stat1 All WT_infected
WT_infected	All	Stat1	0.988709514437032	Stat1 All WT_infected
WT_infected	All	Stat1	1.92912819796446	Stat1 All WT_infected
