quadrant	cells	gene	expression	x
WT_uninfected	MuscularisMacrophages	Arg1	4.25110356229615	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.15477532345351	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.17146596053308	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	1.03340160412526	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.76089424105556	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.07935172953999	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.38472374574765	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.51700301641058	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.35177145335082	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.07194621629897	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.07595870299846	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.15396631831665	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.1393503447084	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.1082436702313	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.83027846920991	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.34912903362793	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.21078740033224	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.40451433842368	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	0.556589809109747	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.05812018213511	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.16329202141301	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.03123851288233	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.593230065216	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.43626885476361	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.660390633789	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	2.62982868554146	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.08845368924783	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	2.64334514908012	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.58866825467797	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.88154524923174	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	2.83520059036204	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.09967402340086	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.58001921517133	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.26560481447995	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	2.45377775160113	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.75346627650384	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.11649831468451	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.84466353014061	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.26050350977037	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.14684220466656	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.78821198361822	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	4.44747603205598	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.75568121844787	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Arg1	3.72911917491763	Arg1 MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	3.99315968224745	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	3.88584613003102	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.916906173472914	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	4.14646500377796	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	5.80378139721836	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	5.57458274301363	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	5.80110640015766	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	5.48410440968993	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.220842623743158	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.228893597292067	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	6.36897501525258	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	2.23965185237645	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.322678838928991	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.430772147135051	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	4.66116644290983	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.592627335911432	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.523344921326491	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.487051264151078	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.406903596271242	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	3.91687788409086	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
